source_game,target_game,group,struct,source_field,source_type,target_field,target_type,verdict,rule,detail
haloce_evolved,haloreach_mcc,antenna,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,area_screen_effect,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,asset_depot_storage,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,atmosphere_fog,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,atmosphere_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,beam_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,bink,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,bitmap,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cache_file_resource_gestalt,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cache_file_resource_layout_table,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cache_file_sound,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cellular_automata,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cellular_automata2d,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cheap_light,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cheap_particle_emitter,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cheap_particle_type_library,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,chocolate_mountain_new,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cloth,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,communication_sounds,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,compute_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,contrail_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cookie_purchase_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cui_screen,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,cui_static_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,decal_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,decorator_set,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,detail_object_collection,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,emblem_library,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,encounter_remix,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,fluid_dynamics,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,fx_test,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,global_cache_file_pixel_shaders,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,global_pixel_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,global_vertex_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,hlsl_include,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,imposter_model,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,instance_imposter_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,leaf_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,lens_flare,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,light,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,light_volume_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,lightmapper_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,lightning_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,load_screen_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,meter,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,muffin,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,mux_generator,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,new_cinematic_lighting,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,particle,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,particle_emitter_boat_hull_shape,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,particle_emitter_custom_points,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,particle_model,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,particle_physics,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,performance_throttles,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,pgcr_enemy_to_category_mapping_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,pixel_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,planar_fog_parameters,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,rasterizer_cache_file_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,rasterizer_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,render_method_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,render_method_option,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,render_method_template,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,render_model,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,render_water_ripple,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,sandbox_text_value_pair_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_ai_zones_cache,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,scenario_cubemap_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_decals_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_decorators_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_dumplings_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_faux_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_lightmap,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_lightmap_bsp_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_lights_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_pathfinding,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,scenario_sky_references_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_structure_lighting_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_wetness_bsp_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,scenario_zone_sets_audibility,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,scenario_zone_sets_pvs,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,shader_beam,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_contrail,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_cortana,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_custom,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_decal,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_foliage,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_fur,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_fur_stencil,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_glass,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_halogram,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_light_volume,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_mux,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_mux_material,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_particle,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_screen,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_skin,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shader_water,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,shared_cache_file_layout,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,simulation_globals,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,skeleton_model,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,skull_globals,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloce_evolved,haloreach_mcc,sky_atm_parameters,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,sound_cache_file_gestalt,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,sound_effect_template,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,sound_mix_mastering,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,ssao_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,stereo_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,tag_package_manifest,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,tag_template_unit_test,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,test_tag,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,user_interface_sounds_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,variant_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,vertex_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,vision_mode,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,wind,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,antenna,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,area_screen_effect,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,asset_depot_storage,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,atmosphere_fog,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,atmosphere_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,beam_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,bink,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,bitmap,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cache_file_resource_gestalt,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cache_file_resource_layout_table,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cache_file_sound,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cellular_automata,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cellular_automata2d,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cheap_light,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cheap_particle_emitter,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cheap_particle_type_library,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,chocolate_mountain_new,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cloth,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,communication_sounds,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,compute_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,contrail_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cookie_purchase_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cui_screen,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,cui_static_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,decal_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,decorator_set,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,detail_object_collection,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,emblem_library,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,encounter_remix,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,fluid_dynamics,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,fx_test,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,global_cache_file_pixel_shaders,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,global_pixel_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,global_vertex_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,hlsl_include,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,imposter_model,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,instance_imposter_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,leaf_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,lens_flare,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,light,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,light_volume_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,lightmapper_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,lightning_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,load_screen_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,meter,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,muffin,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,mux_generator,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,new_cinematic_lighting,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,particle,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,particle_emitter_boat_hull_shape,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,particle_emitter_custom_points,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,particle_model,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,particle_physics,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,performance_throttles,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,pgcr_enemy_to_category_mapping_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,pixel_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,planar_fog_parameters,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,rasterizer_cache_file_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,rasterizer_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,render_method_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,render_method_option,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,render_method_template,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,render_model,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,render_water_ripple,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,sandbox_text_value_pair_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_ai_zones_cache,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,scenario_cubemap_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_decals_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_decorators_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_dumplings_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_faux_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_lightmap,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_lightmap_bsp_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_lights_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_pathfinding,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,scenario_sky_references_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_structure_lighting_resource,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_wetness_bsp_data,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,scenario_zone_sets_audibility,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,scenario_zone_sets_pvs,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,shader_beam,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_contrail,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_cortana,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_custom,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_decal,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_foliage,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_fur,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_fur_stencil,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_glass,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_halogram,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_light_volume,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_mux,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_mux_material,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_particle,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_screen,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_skin,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shader_water,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,shared_cache_file_layout,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,simulation_globals,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,skeleton_model,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,skull_globals,,,,,,hard_blocked,group,haloreach_mcc does not define this group
haloreach_mcc,haloce_evolved,sky_atm_parameters,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,sound_cache_file_gestalt,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,sound_effect_template,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,sound_mix_mastering,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,ssao_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,stereo_system,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,tag_package_manifest,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,tag_template_unit_test,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,test_tag,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,user_interface_sounds_definition,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,variant_globals,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,vertex_shader,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,vision_mode,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloreach_mcc,haloce_evolved,wind,,,,,,hard_blocked,group,haloce_evolved does not define this group
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,catchup_sprint_start_distance,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,catchup_sprint_stop_distance,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,dynamic firing position radius scalar around unit,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,maximum active AI count,long integer,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,morph delay (ranged),real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,morph delay (stalker),real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,morph delay (tank),real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,playfight grenade miss distance,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,playfighting melee damage scale,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,ai_globals,ai_globals_data_block_struct,resurrection count limit per body,long integer,,,source_only,schema,
haloce_evolved,haloreach_mcc,big_battle_creature,character_physics_struct,clambering physics,struct,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,biped_block_struct#0,moving turning speed,angle,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,character_physics_struct,clambering physics,struct,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,contact_point_block,marker name,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,global_object_attachment_block,marker,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,object_block_struct#2,object flags,long flags,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,object_block_struct#2,object secondary flags,word flags,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_camera_struct,camera marker name,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_seat_block,label,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_seat_block,marker name,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_seat_block,seat dependencies,block,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_seat_block,seat dependency operator,char enum,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_seat_block,seat switch options,block,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_struct_definition,additional nodes,struct,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_struct_definition,assassination start damage response,tag reference,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_struct_definition,boarding melee,struct,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_struct_definition,grenade type name,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_struct_definition,stun sprinting penalty,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_struct_definition,unit flags,long flags,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_struct_definition,unit label,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,biped,unit_trick_definition_block_struct#38,throttle activation threshold,real fraction,,,source_only,schema,
haloce_evolved,haloreach_mcc,camera_shake,camera_shake_block_struct#0,third person scale,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,camera_shake,camera_shake_block_struct#0,third person zoomed scale,real,,,source_only,schema,
haloce_evolved,haloreach_mcc,character,character_block_struct#0,major character upgrade allowance,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,character,character_charge_block,berserk body vitality floor,real fraction,,,source_only,schema,
haloce_evolved,haloreach_mcc,character,character_charge_block,broken kamikaze grenade type name,string id,,,source_only,schema,
haloce_evolved,haloreach_mcc,character,character_charge_block,melee attack delay timer berserk,real,,,source_only,schema,
